name,brand,model,image_url,price,retail_price,colorway,sku,description,release_date,category,style_code,availability,rating,reviews_count,sizes,colors,gender,age_group,discount,is_featured,is_new,is_sale,url,main_color,series,occasion,inventory_count
Nike Tech Fleece Full Zip Windrunner Hooded Jacket Asia Sizing 'Black',Nike,FB7922-010,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_95ff39a2-3a68-4a52-b146-dd8c7b303ef9_x480.jpg?v=1708052290,80,290,"Black, Multi-Color",FB7922-010,Nike Tech Fleece Full Zip Windrunner Hooded Jacket Asia Sizing 'Black',20230907,Jackets,FB7922-010,in_stock,0,0,"S, XXL, XL, XS, L, M, XXXL","Black, Multi-Color",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-tech-fleece-full-zip-windrunner-hoodie-black-fb7922-010,black,Hoodies,lifestyle,1
Nike Ja 3 'Max Volume',Nike,HF2793-600,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square-Photoroom-square_4549d465-0e29-4af3-8975-6aec0630a053_x480.jpg?v=1754891419,125,269,Hyper Pink,HF2793-600,Nike Ja 3 'Max Volume',20250815,Sneakers,HF2793-600,in_stock,0,0,"8.5, 8, 10, 10.5, 9.5, 13, 11.5, 11, 7.5, 12, 14, 9, 7",Hyper Pink,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-ja-3-max-volume-hf2793-600,pink,JA,basketball,1
(WMNS) Nike Air Rift BR 'Black',Nike,DN1338-004,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_43e3faa8-b4a4-43e1-bead-cb684f5a4e7d_x480.jpg?v=1743386439,91,141,"Black, Black",DN1338-004,(WMNS) Nike Air Rift BR 'Black',20250331,Sneakers,DN1338-004,in_stock,0,0,"6, 7, 8, 5, 10, 9, 11, 12","Black, Black",WOMENS,WOMENS,0,False,False,False,https://www.kickscrew.com/products/wmns-nike-air-rift-br-black-dn1338-004,black,Air Rift,lifestyle,1
Nike P-6000 'Black Cool Grey Celestine Blue',Nike,IF6199-003,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_68f766e7-fe73-4c01-bdd5-8f1b2ea4944b_x480.jpg?v=1752564619,84,165,"Black, Obsidian, Cool Grey, Black",IF6199-003,Nike P-6000 'Black Cool Grey Celestine Blue',20250702,Sneakers,IF6199-003,in_stock,0,0,"8, 7.5, 8.5, 6.5, 7, 9.5, 9, 6, 5.5, 4.5, 10, 4, 13, 11, 12.5, 12, 10.5","Black, Obsidian, Cool Grey, Black",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-p-6000-black-cool-grey-celestine-blue-if6199-003,grey,P-6000,lifestyle,1
Nike Hoops Elite Backpack 32L 'White Black Gold',Nike,DX9786-100,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_dbca0ae3-24a6-45b2-8d1c-0848de83f76f_x480.jpg?v=1709017128,82,82,"White, Black, Metallic Gold",DX9786-100,Nike Hoops Elite Backpack 32L 'White Black Gold',20231019,Bags,DX9786-100,in_stock,0,0,F,"White, Black, Metallic Gold",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-hoops-elite-backpack-32l-white-black-gold-dx9786-100,white,,lifestyle,1
Nike Ja 3 EP 'Light Show',Nike,HF2794-100,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_d803c70e-1b6d-4356-8489-415cf9dc990a_x480.jpg?v=1753672233,145,490,"White, Dusty Cactus, Hyper Pink, Star Blue",HF2794-100,Nike Ja 3 EP 'Light Show',20250805,Sneakers,HF2794-100,in_stock,0,0,"10.5, 10, 7.5, 11, 13, 12, 9.5, 8, 7, 6, 9, 8.5, 6.5, 5.5","White, Dusty Cactus, Hyper Pink, Star Blue",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-ja-3-light-show-hf2794-100,grey,JA,basketball,1
Nike P-6000 'Metallic Silver',Nike,CN0149-001,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_125a1d26-7b7f-4ccb-8eea-7a82049dcaec_x480.jpg?v=1735881168,87,168,"Metallic Silver, Gray",CN0149-001,Nike P-6000 'Metallic Silver',20200601,Sneakers,CN0149-001,in_stock,0,0,"8, 3.5, 9, 8.5, 4, 4.5, 7.5, 9.5, 5, 10, 7, 5.5, 10.5, 6.5, 6, 11, 13, 12, 11.5, 14, 12.5","Metallic Silver, Gray",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-p-6000-metallic-silver-metallic-silver-sail-black-cn0149-001,silver,P-6000,lifestyle,1
Nike Air Zoom GT Cut 1 'Black Chrome',Nike,CZ0175-006,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_782a1ed1-6552-424b-8365-612ca71d366d_x480.jpg?v=1753091422,202,426,"Black, Chrome",CZ0175-006,Nike Air Zoom GT Cut 1 'Black Chrome',20251201,Sneakers,CZ0175-006,in_stock,0,0,"8, 10, 8.5, 9.5, 12, 9, 11, 10.5, 7.5, 6.5, 11.5, 7, 13","Black, Chrome",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-air-zoom-gt-cut-black-chrome-cz0175-006,black,Air Zoom GT Cut,basketball,1
(GS) Nike Ja 3 'Max Volume',Nike,IB4773-600,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square-Photoroom_20_1_x480.jpg?v=1755056419,118,121,"Hyper Pink, Black, Viotech, Mint Foam",IB4773-600,(GS) Nike Ja 3 'Max Volume',20251030,Sneakers,IB4773-600,in_stock,0,0,"5.5Y, 4Y, 6.5Y, 6Y, 4.5Y, 5Y, 7Y","Hyper Pink, Black, Viotech, Mint Foam",KIDS,KIDS,0,False,False,False,https://www.kickscrew.com/products/gs-nike-ja-3-max-volume-ib4773-600,pink,JA,basketball,1
(GS) Nike Kobe 9 EM Low TB 'Game Royal',Nike,FV3607-400,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_3fc74f61-9336-4d23-85d6-db473f5d8bd6_x480.jpg?v=1751004063,118,125,"Game Royal, White",FV3607-400,(GS) Nike Kobe 9 EM Low TB 'Game Royal',20251001,Sneakers,FV3607-400,in_stock,0,0,"4Y, 3.5Y, 7Y, 5Y, 6Y, 4.5Y, 5.5Y, 6.5Y","Game Royal, White",KIDS,KIDS,0,False,False,False,https://www.kickscrew.com/products/gs-nike-kobe-9-em-low-tb-game-royal-fv3607-400,blue,Kobe,basketball,1
(WMNS) Nike Air Rift 'Pearl White',Nike,IH7346-222,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_e97eb748-6554-430a-a4d0-7dc3a0a1ccd6_x480.jpg?v=1753774866,115,149,"Pearl White ,  Pearl White",IH7346-222,(WMNS) Nike Air Rift 'Pearl White',20251001,Sneakers,IH7346-222,in_stock,0,0,"6, 7, 8, 5, 9, 10","Pearl White ,  Pearl White",WOMENS,WOMENS,0,False,False,False,https://www.kickscrew.com/products/wmns-nike-air-rift-nike-air-rift-pearl-white-ih7346-222,pink,Air Rift,lifestyle,1
(WMNS) Nike Air Rift 'Botanical',Nike,IH7318-677,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_534c4900-a161-42fd-89d5-e32bf5a6f72a_x480.jpg?v=1752484217,165,750,"Team Red, Pale Ivory",IH7318-677,(WMNS) Nike Air Rift 'Botanical',20251001,Sneakers,IH7318-677,in_stock,0,0,"6, 7, 8, 11, 10, 5","Team Red, Pale Ivory",WOMENS,WOMENS,0,False,False,False,https://www.kickscrew.com/products/wmns-nike-air-rift-botanical-ih7318-677,red,Air Rift,lifestyle,1
Nike Dunk Low Panda Monium 'Green Curry',Nike,IB2263-300,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_526aa0cc-3d4e-4978-a40c-0b60959d6a4d_x480.jpg?v=1753077673,140,220,"Green Curry, Luminous Green, Bright Mango, Burnt Red",IB2263-300,Nike Dunk Low Panda Monium 'Green Curry',20251001,Sneakers,IB2263-300,in_stock,0,0,"8.5, 9, 8, 7.5, 9.5, 10.5, 11, 10, 11.5, 6.5, 7, 6, 12.5, 12","Green Curry, Luminous Green, Bright Mango, Burnt Red",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-dunk-low-panda-monium-green-curry-ib2263-300,multi-color,Dunk,lifestyle,1
Nike Dunk Low Panda Monium 'White Black',Nike,IB2263-100,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_73df135f-5b76-4925-ad5c-c6120bdad877_x480.jpg?v=1753077671,125,323,"White, Black, Gum Yellow",IB2263-100,Nike Dunk Low Panda Monium 'White Black',20251001,Sneakers,IB2263-100,in_stock,0,0,"8, 8.5, 7, 6, 6.5, 7.5, 9, 9.5, 10, 10.5, 11.5, 11, 12, 12.5, 13","White, Black, Gum Yellow",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-dunk-low-panda-monium-white-black-ib2263-100,multi-color,Dunk,lifestyle,1
Nike Dunk Low Panda 'Viotech',Nike,IB2990-500,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_80b1b977-1994-49c4-b157-df8c1e60a1ab_x480.jpg?v=1753068018,91,137,"Viotech, Pale Ivory, Veneer",IB2990-500,Nike Dunk Low Panda 'Viotech',20251001,Sneakers,IB2990-500,in_stock,0,0,"9.5, 8, 8.5, 9, 10, 10.5, 7.5, 11, 7, 12, 13, 11.5, 6.5, 6, 14, 12.5","Viotech, Pale Ivory, Veneer",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-dunk-low-panda-viotech-ib2990-500,green,Dunk,lifestyle,1
Nike x Jason Kidd Air Flightposite 'Mavericks',Nike,HJ4481-900,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_5edf3b76-9221-4a65-8550-21e1af5b6d4c_x480.jpg?v=1747382079,258,331,Midnight Navy,HJ4481-900,Nike x Jason Kidd Air Flightposite 'Mavericks',20251201,Sneakers,HJ4481-900,in_stock,0,0,"10.5, 10, 9.5, 8.5, 9, 8, 7, 7.5",Midnight Navy,MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-x-jason-kidd-air-flightposite-mavericks-hj4481-900,navy,Air Flightposite,lifestyle,1
Nike Hoops Elite Backpack 32L 'Pink Black',Nike,DX9786-699,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_9bcc7e7e-8bf2-4f04-91b0-930cc55b7b9c_x480.jpg?v=1743997072,168,168,"Elemental Pink, Black, Black",DX9786-699,Nike Hoops Elite Backpack 32L 'Pink Black',20250407,Bags,DX9786-699,in_stock,0,0,F,"Elemental Pink, Black, Black",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-hoops-elite-backpack-32l-pink-black-dx9786-699,pink,,basketball,1
Nike Zoom Kobe 6 Protro 'Total Orange',Nike,IH1871-800,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_6eabf466-f2da-4216-aaeb-36960cdd9c18_x480.jpg?v=1751861357,222,530,"Total Orange, Metallic Silver, Cosmic Clay",IH1871-800,Nike Zoom Kobe 6 Protro 'Total Orange',20250718,Sneakers,IH1871-800,in_stock,0,0,"5, 8, 9, 11.5, 11, 10.5, 7.5, 9.5, 13, 10, 8.5, 7, 12.5, 6, 4, 13.5, 6.5, 3.5, 14, 15, 12, 16, 17","Total Orange, Metallic Silver, Cosmic Clay",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-zoom-kobe-6-protro-wnba-ih1871-800,orange,Kobe,basketball,1
Nike Air Force 1 Low '07 'Triple White',Nike,CW2288-111,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_46a302f7-fa22-4da5-847c-909f81c85261_x480.jpg?v=1708766267,73,315,"White, White, White",CW2288-111,Nike Air Force 1 Low '07 'Triple White',20201208,Sneakers,CW2288-111,in_stock,0,0,"10, 7, 12, 9, 11, 11.5, 10.5, 13, 8.5, 8, 9.5, 6.5, 14, 7.5, 6, 15, 5.5, 18, 17, 12.5, 16, 4, 4.5","White, White, White",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-air-force-1-07-white-cw2288-111,white,Air Force,lifestyle,1
Nike Hoops Elite Backpack 32L 'Blue White',Nike,DX9786-480,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/1-square_c9e9e3d6-ede7-4783-9d31-47b5f7606281_x480.jpg?v=1735546965,110,110,"Blue, White",DX9786-480,Nike Hoops Elite Backpack 32L 'Blue White',20241230,Bags,DX9786-480,in_stock,0,0,F,"Blue, White",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-hoops-elite-backpack-32l-blue-white-dx9786-480,blue,,basketball,1
(WMNS) Nike Sabrina 2 EP 'Lily',Nike,FZ1517-100,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_77f0dbf6-63a3-4f34-a518-33a1b34614f0_x480.jpg?v=1740042403,97,299,"White, Pinksicle, Cement Grey, Black",FZ1517-100,(WMNS) Nike Sabrina 2 EP 'Lily',20250101,Sneakers,FZ1517-100,in_stock,0,0,"6, 5, 5.5, 15, 15.5, 14.5, 14, 13, 7, 12.5, 8, 13.5, 11, 6.5, 10.5, 8.5, 11.5, 7.5, 12, 9, 10, 9.5, 16.5","White, Pinksicle, Cement Grey, Black",WOMENS,WOMENS,0,False,False,False,https://www.kickscrew.com/products/wmns-nike-sabrina-2-ep-lily-fz1517-100,white,Sabrina,basketball,1
Nike JA 3 EP 'Max Volume',Nike,HF2794-600,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_20_3_-Photoroom-square_7beba4a5-3e84-4a59-b16b-5f7c31bd4ca4_x480.jpg?v=1754904022,126,218,"Hyper Pink, Mint Foam, Black, Viotech",HF2794-600,Nike JA 3 EP 'Max Volume',20250811,Sneakers,HF2794-600,in_stock,0,0,"9, 8, 8.5, 10, 7.5, 9.5, 10.5, 7, 11, 13, 12, 6, 6.5","Hyper Pink, Mint Foam, Black, Viotech",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-ja-3-ep-max-volume-hf2794-600,pink,JA,basketball,1
Nike Air Zoom GT Hustle 3 EP 'Endless Energy',Nike,FV5952-601,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_ae5280e8-9bcf-4442-bdbc-111398491bdf_x480.jpg?v=1719987716,97,364,"Hyper Pink, Vivid Grape, Total Orange, White",FV5952-601,Nike Air Zoom GT Hustle 3 EP 'Endless Energy',20240703,Sneakers,FV5952-601,in_stock,0,0,"8, 8.5, 9.5, 9, 10, 7.5, 7, 10.5, 11, 12, 4, 13","Hyper Pink, Vivid Grape, Total Orange, White",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/nike-air-zoom-gt-hustle-3-ep-endless-energy-fv5952-601,pink,Air Zoom GT Hustle,basketball,1
(WMNS) Nike Sabrina 2 EP 'Pink Foam',Nike,FZ1517-601,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_0de0590b-733f-4032-a76f-08de0f34112b_x480.jpg?v=1737519624,123,401,"Pink Foam, Black, Elemental Pink",FZ1517-601,(WMNS) Nike Sabrina 2 EP 'Pink Foam',20250201,Sneakers,FZ1517-601,in_stock,0,0,"13, 14, 15, 13.5, 14.5, 12.5, 11.5, 9.5, 12, 10.5, 11, 10, 7.5, 6, 5.5, 9, 8, 5, 6.5, 7, 8.5, 15.5","Pink Foam, Black, Elemental Pink",WOMENS,WOMENS,0,False,False,False,https://www.kickscrew.com/products/wmns-nike-sabrina-2-ep-pink-foam-fz1517-601,pink,Sabrina,basketball,1
adidas Yeezy Slide 'Onyx',adidas,HQ6448,https://cdn.shopify.com/s/files/1/0603/3031/1875/products/main-square_0754cf4b-760d-4826-9e48-9296fb3d84d2_x480.jpg?v=1694772197,86,436,"Onyx, Onyx, Onyx",HQ6448,adidas Yeezy Slide 'Onyx',20220306,Slippers,HQ6448,in_stock,0,0,"8, 4, 9, 7, 11, 6, 10, 5, 12, 13, 16, 15, 14","Onyx, Onyx, Onyx",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/adidas-yeezy-onyx-hq6448,black,Yeezy,lifestyle,1
adidas Yeezy Slide 'Bone',adidas,FZ5897,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_19fc9fe4-13d4-40de-b6df-841f4fdb3f81_x480.jpg?v=1706170458,64,938,"Bone, Bone, Bone",FZ5897,adidas Yeezy Slide 'Bone',20230803,Slippers,FZ5897,in_stock,0,0,"9, 8, 10, 7, 11, 12, 13, 4, 5, 6, 14, 15","Bone, Bone, Bone",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/adidas-yeezy-slide-fz5897,white,Yeezy,lifestyle,1
(WMNS) adidas Gazelle Bold 'Grey White',adidas,HQ6893,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_c0cd1794-2249-454a-b34a-808426fd73b8_x480.jpg?v=1721266922,79,406,"Grey Two , Cloud White, Core White",HQ6893,(WMNS) adidas Gazelle Bold 'Grey White',20221212,Sneakers,HQ6893,in_stock,0,0,"5.5, 7, 6, 6.5, 7.5, 8, 10.5, 5, 9.5, 9, 8.5, 11, 10, 4.5, 11.5","Grey Two , Cloud White, Core White",WOMENS,WOMENS,0,False,False,False,https://www.kickscrew.com/products/adidas-womens-gazelle-bold-shoes-hq6893,grey,Gazelle,lifestyle,1
adidas Yeezy Slide 'Dark Onyx',adidas,ID5103,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/Capture-2024-03-08-111605-square_x480.png?v=1709867802,99,406,"Dark Onyx, Dark Onyx, Dark Onyx",ID5103,adidas Yeezy Slide 'Dark Onyx',20230308,Slippers,ID5103,in_stock,0,0,"7, 11, 10, 12, 8, 13, 9, 5, 4, 6, 14, 15","Dark Onyx, Dark Onyx, Dark Onyx",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/adidas-yeezy-slide-dark-onyx-id5103,black,Yeezy,lifestyle,1
adidas Yeezy Boost 350 V2 'Onyx',adidas,HQ4540,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/HQ4540_x480.jpg?v=1706174680,88,856,"Onyx, Onyx, Onyx",HQ4540,adidas Yeezy Boost 350 V2 'Onyx',20220619,Sneakers,HQ4540,in_stock,0,0,"4, 4.5, 5, 5.5, 6, 7.5, 6.5, 7, 10.5, 8.5, 10, 9.5, 9, 8, 11.5, 11, 13, 12, 14.5, 14, 12.5, 13.5, 15","Onyx, Onyx, Onyx",MENS,MENS,0,False,False,False,https://www.kickscrew.com/products/adidas-yeezy-boots-v2-hq4540,black,Yeezy,lifestyle,1
(WMNS) adidas SL 72 OG 'Preloved Brown Almost Yellow',adidas,IE3425,https://cdn.shopify.com/s/files/1/0603/3031/1875/files/main-square_8685e640-36b4-4b9f-8e62-c08afd7aa965_x480.jpg?v=1706758469,60,278,"Maroon, Almost Yellow, Preloved Brown",IE3425,(WMNS) adidas SL 72 OG 'Preloved Brown Almost Yellow',20231219,Sneakers,IE3425,in_stock,0,0,"9, 6.5, 7, 8.5, 7.5, 8, 9.5, 10, 10.5, 11, 6, 5.5, 5, 4.5, 11.5, 12, 12.5, 13, 13.5","Maroon, Almost Yellow, Preloved Brown",WOMENS,WOMENS,0,False,False,False,https://www.kickscrew.com/products/wmns-adidas-sl-72-og-preloved-brown-almost-yellow-ie3425,brown,SL 72,lifestyle,1
